"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"New music coming soon from #anuelaa &amp; #dababy 👀🎶💜 #wakanda 

📸: Getty https://t.co/Xq0A34tKD0",FALSE,2,NA,2022-12-03 02:36:00,FALSE,NA,"1598868623749419008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cali939",0,FALSE,FALSE,NA,NA
"RT @PplaSocial: 🎙For your listening pleasure! Love this episode! @HollywoodLadyj @RubenRojas https://t.co/M3FXVmqlUV
#WakandaForever #Wakan…",FALSE,0,NA,2022-12-03 01:47:03,FALSE,NA,"1598856308232712192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RubenRojas",1,TRUE,FALSE,NA,NA
"RT @RJP757: PLEASE VOTE! #PROTECTORSOFWAKANDA nominated in the 
@BlackBookAwards
 GENRE ""Graphic Novels &amp; Comics"" It's her first book &amp; fir…",FALSE,0,NA,2022-12-03 01:22:21,FALSE,NA,"1598850091808444416",NA,"<a href=""https://www.blackettmusic.com"" rel=""nofollow"">BlackettMusic.com rtArtBoost</a>","rtArtBoost",7,TRUE,FALSE,NA,NA
"RT @CBNostalgia: Today in #MarvelComics History, The metal #Vibranium first appeared in Daredevil #13 (December 2, 1965). #Wakanda #BlackPa…",FALSE,0,NA,2022-12-03 01:04:39,FALSE,NA,"1598845637898141696",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CBNostalgia",5,TRUE,FALSE,NA,NA
"RT @RJP757: PLEASE VOTE! #PROTECTORSOFWAKANDA nominated in the 
@BlackBookAwards
 GENRE ""Graphic Novels &amp; Comics"" It's her first book &amp; fir…",FALSE,0,NA,2022-12-03 01:00:14,FALSE,NA,"1598844525660684288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BlackBookAwards",7,TRUE,FALSE,NA,NA
"Marvel Studios’ Black Panther: Wakanda Forever | Ship
https://t.co/kGilfX78xd
#marvel #comics #wakanda #wakandaforever #MarvelStudios",FALSE,0,NA,2022-12-03 00:53:25,FALSE,NA,"1598842810181906432",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TsukuyomiArcade",0,FALSE,FALSE,NA,NA
"All I gotta say is WOW I need to be in the next #WAKANDA movie cuz that first pic in GIVING  #AI https://t.co/DgroIJluJ2",FALSE,0,NA,2022-12-03 00:46:40,FALSE,NA,"1598841112168345600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mua_kyy",0,FALSE,FALSE,NA,NA
"RT @RJP757: PLEASE VOTE! #PROTECTORSOFWAKANDA nominated in the 
@BlackBookAwards
 GENRE ""Graphic Novels &amp; Comics"" It's her first book &amp; fir…",FALSE,0,NA,2022-12-03 00:23:04,FALSE,NA,"1598835171624898561",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Bernice55895710",7,TRUE,FALSE,NA,NA
"RT @RJP757: PLEASE VOTE! #PROTECTORSOFWAKANDA nominated in the 
@BlackBookAwards
 GENRE ""Graphic Novels &amp; Comics"" It's her first book &amp; fir…",FALSE,0,NA,2022-12-02 23:50:08,FALSE,NA,"1598826884741169153",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","WritingFaction",7,TRUE,FALSE,NA,NA
"Check out Bucky time!!! #Spiderman #Playstation5 #playavengers #twitch #wintersoldier #avengersstream #newstre… https://t.co/6GgGgROMnH",FALSE,1,NA,2022-12-02 23:48:38,TRUE,NA,"1598826506784018432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SirSinGaming1",0,FALSE,FALSE,NA,NA
"PLEASE VOTE! #PROTECTORSOFWAKANDA nominated in the 
@BlackBookAwards
 GENRE ""Graphic Novels &amp; Comics"" It's her firs… https://t.co/1CHSR5cgrr",FALSE,5,NA,2022-12-02 23:34:32,TRUE,NA,"1598822959111700480",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RJP757",7,FALSE,FALSE,NA,NA
"@EmansReviews was very diplomatic in his petition by saying an immediate recast was unnecessary. I, however, disagr… https://t.co/Ezy3OP4LM8",FALSE,6,"atlblerd2",2022-12-02 23:21:11,TRUE,"1598819597020532736","1598819598651957248","1499574044420624394","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","atlblerd2",0,FALSE,FALSE,NA,NA
"I really dig this Black Panther.

#marvel #marvelcomics 
#marvellegends #marveltoys 
#blackpanther #wakanda… https://t.co/A215s3xS5K",FALSE,2,NA,2022-12-02 23:20:33,TRUE,NA,"1598819438299684864",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","IsomorphicPrime",1,FALSE,FALSE,NA,NA
"Marvel Studios’ Black Panther: Wakanda Forever: Ship https://t.co/3TNGGmP7lU #namor #BlackPantherWakandaForever… https://t.co/1ibko2BCwj",FALSE,0,NA,2022-12-02 23:00:01,TRUE,NA,"1598814270371807233",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","eigenwereldNL",1,FALSE,FALSE,NA,NA
"RT @ecanhoj: Black Panther Shuri
#FANART #FanArtFriday #draw #drawing #digitalart #illustration #artwork #Avengers #conceptart #aiart #Aven…",FALSE,0,NA,2022-12-02 22:37:30,FALSE,NA,"1598808606300057600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cosreyv",6,TRUE,FALSE,NA,NA
"RT @CBNostalgia: Today in #MarvelComics History, The metal #Vibranium first appeared in Daredevil #13 (December 2, 1965). #Wakanda #BlackPa…",FALSE,0,NA,2022-12-02 21:36:54,FALSE,NA,"1598793356397748229",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","OverlordOf_Evil",5,TRUE,FALSE,NA,NA
"RT @CBNostalgia: Today in #MarvelComics History, The metal #Vibranium first appeared in Daredevil #13 (December 2, 1965). #Wakanda #BlackPa…",FALSE,0,NA,2022-12-02 21:32:54,FALSE,NA,"1598792348317626368",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SceneNNerd",5,TRUE,FALSE,NA,NA
"@TeeJ_Mac 4th photo (bottom right) 🔥 #Wakanda lol",FALSE,0,"TeeJ_Mac",2022-12-02 18:37:17,FALSE,"1598734008518868992","1598748151413866507","82539912","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nu_Konspicuous7",0,FALSE,FALSE,NA,NA
"Word to @DB4L_POD the #Avengers always to fuck up #Wakanda",FALSE,0,NA,2022-12-02 18:18:46,FALSE,NA,"1598743491869380634",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","M_G_S409",0,FALSE,FALSE,NA,NA
"RT @squeegool: WAKANDA FOREVER!!!! 
here's my take on my fave scene from the movie #BlackPanther 
#Marvel #fanart #DoraMilaje #Wakanda #wak…",FALSE,0,NA,2022-12-02 18:05:31,FALSE,NA,"1598740156567023617",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","solaritarantula",173,TRUE,FALSE,NA,NA
"RT @ecanhoj: Black Panther Shuri
#FANART #FanArtFriday #draw #drawing #digitalart #illustration #artwork #Avengers #conceptart #aiart #Aven…",FALSE,0,NA,2022-12-02 17:35:20,FALSE,NA,"1598732564197707777",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","J3MJ0N",6,TRUE,FALSE,NA,NA
"RT @MaxineVVaters: I will not rest until #Wakanda is a permanent member of NATO. https://t.co/3x2aE5LuSB",FALSE,0,NA,2022-12-02 17:10:55,FALSE,NA,"1598726416144732160",NA,"<a href=""https://nicknackdevelopment.com"" rel=""nofollow"">Albatross for Twitter</a>","UselessEater88",54,TRUE,FALSE,NA,NA
"RT @CBNostalgia: Today in #MarvelComics History, The metal #Vibranium first appeared in Daredevil #13 (December 2, 1965). #Wakanda #BlackPa…",FALSE,0,NA,2022-12-02 16:33:51,FALSE,NA,"1598717087719264256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MarvelVulture",5,TRUE,FALSE,NA,NA
"RT @CBNostalgia: Today in #MarvelComics History, The metal #Vibranium first appeared in Daredevil #13 (December 2, 1965). #Wakanda #BlackPa…",FALSE,0,NA,2022-12-02 16:15:46,FALSE,NA,"1598712538463625217",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","superheromt",5,TRUE,FALSE,NA,NA
"Today in #MarvelComics History, The metal #Vibranium first appeared in Daredevil #13 (December 2, 1965). #Wakanda… https://t.co/kht3Whw0Nt",FALSE,15,NA,2022-12-02 16:02:04,TRUE,NA,"1598709091677122560",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CBNostalgia",5,FALSE,FALSE,NA,NA
"RT @MaxineVVaters: I will not rest until #Wakanda is a permanent member of NATO. https://t.co/3x2aE5LuSB",FALSE,0,NA,2022-12-02 15:40:14,FALSE,NA,"1598703595335331841",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ktek77",54,TRUE,FALSE,NA,NA
"RT @MaxineVVaters: I will not rest until #Wakanda is a permanent member of NATO. https://t.co/3x2aE5LuSB",FALSE,0,NA,2022-12-02 15:37:40,FALSE,NA,"1598702951538642945",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mexillentJunior",54,TRUE,FALSE,NA,NA
"RT @MaxineVVaters: I will not rest until #Wakanda is a permanent member of NATO. https://t.co/3x2aE5LuSB",FALSE,0,NA,2022-12-02 15:36:49,FALSE,NA,"1598702734794174464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EastsideTomCat",54,TRUE,FALSE,NA,NA
"RT @MaxineVVaters: I will not rest until #Wakanda is a permanent member of NATO. https://t.co/3x2aE5LuSB",FALSE,0,NA,2022-12-02 15:30:12,FALSE,NA,"1598701069768740865",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ICKYZ0",54,TRUE,FALSE,NA,NA
"RT @MaxineVVaters: I will not rest until #Wakanda is a permanent member of NATO. https://t.co/3x2aE5LuSB",FALSE,0,NA,2022-12-02 15:26:49,FALSE,NA,"1598700217930436608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HaimishTheRed",54,TRUE,FALSE,NA,NA
"RT @MaxineVVaters: I will not rest until #Wakanda is a permanent member of NATO. https://t.co/3x2aE5LuSB",FALSE,0,NA,2022-12-02 15:24:34,FALSE,NA,"1598699654727827460",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrissiemayrsb1",54,TRUE,FALSE,NA,NA
"RT @MaxineVVaters: I will not rest until #Wakanda is a permanent member of NATO. https://t.co/3x2aE5LuSB",FALSE,0,NA,2022-12-02 15:18:34,FALSE,NA,"1598698143897591808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DashCarCrash",54,TRUE,FALSE,NA,NA
"RT @MaxineVVaters: I will not rest until #Wakanda is a permanent member of NATO. https://t.co/3x2aE5LuSB",FALSE,0,NA,2022-12-02 15:17:58,FALSE,NA,"1598697991531286528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cedarcreek1864",54,TRUE,FALSE,NA,NA
"RT @MaxineVVaters: I will not rest until #Wakanda is a permanent member of NATO. https://t.co/3x2aE5LuSB",FALSE,0,NA,2022-12-02 15:17:45,FALSE,NA,"1598697939777380352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vaultwandering",54,TRUE,FALSE,NA,NA
"RT @MaxineVVaters: I will not rest until #Wakanda is a permanent member of NATO. https://t.co/3x2aE5LuSB",FALSE,0,NA,2022-12-02 15:16:51,FALSE,NA,"1598697710416269313",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MaxineVVaters",54,TRUE,FALSE,NA,NA
"RT @K__Hisoka: Hairless and angry

Battle of Wakanda (Avengers: Infinity War)

/I wanted to draw this after the Infinity War trailer... slo…",FALSE,0,NA,2022-12-02 15:03:23,FALSE,NA,"1598694324639760385",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yourbuckies",14,TRUE,FALSE,NA,NA
"#BlackPanther: #Wakanda deals with #grief in the most creative way. #FictionalDeath #FictionalGrief #Death #Grief… https://t.co/ALkmxXeebD",FALSE,0,NA,2022-12-02 15:02:00,TRUE,NA,"1598693974293843968",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FoothillFuneral",0,FALSE,FALSE,NA,NA
"RT @StephSketches: ""The Black Panther lives!""

#BlackPanther #BlackPantherWakandaForever #WakandaForever #Wakanda #Shuri #BlackPantherShuri…",FALSE,0,NA,2022-12-02 14:53:46,FALSE,NA,"1598691903650009089",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fionaveer",1,TRUE,FALSE,NA,NA
"RT @K__Hisoka: Hairless and angry

Battle of Wakanda (Avengers: Infinity War)

/I wanted to draw this after the Infinity War trailer... slo…",FALSE,0,NA,2022-12-02 13:57:01,FALSE,NA,"1598677622535426053",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HSavernake",14,TRUE,FALSE,NA,NA
"Fun Friday: Today ONLY...”Wakanda Squirrel” Sale!
I first tried this sale in 2018 (and received 0 bids😂). BUT now t… https://t.co/B7Rlbo370A",FALSE,0,NA,2022-12-02 13:37:08,TRUE,NA,"1598672618701348866",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RodofGodComedy",0,FALSE,FALSE,NA,NA
"RT @K__Hisoka: Hairless and angry

Battle of Wakanda (Avengers: Infinity War)

/I wanted to draw this after the Infinity War trailer... slo…",FALSE,0,NA,2022-12-02 13:25:49,FALSE,NA,"1598669767778385920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lintucas",14,TRUE,FALSE,NA,NA
"RT @K__Hisoka: Hairless and angry

Battle of Wakanda (Avengers: Infinity War)

/I wanted to draw this after the Infinity War trailer... slo…",FALSE,0,NA,2022-12-02 13:17:31,FALSE,NA,"1598667678927179778",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","stuckyforlife12",14,TRUE,FALSE,NA,NA
"RT @K__Hisoka: Hairless and angry

Battle of Wakanda (Avengers: Infinity War)

/I wanted to draw this after the Infinity War trailer... slo…",FALSE,0,NA,2022-12-02 13:05:22,FALSE,NA,"1598664622633951234",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LadyTremainee",14,TRUE,FALSE,NA,NA
"RT @K__Hisoka: Hairless and angry

Battle of Wakanda (Avengers: Infinity War)

/I wanted to draw this after the Infinity War trailer... slo…",FALSE,0,NA,2022-12-02 12:54:24,FALSE,NA,"1598661864699088897",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sevanstian",14,TRUE,FALSE,NA,NA
"RT @K__Hisoka: Hairless and angry

Battle of Wakanda (Avengers: Infinity War)

/I wanted to draw this after the Infinity War trailer... slo…",FALSE,0,NA,2022-12-02 12:48:22,FALSE,NA,"1598660346159538176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","StuckyGirl99",14,TRUE,FALSE,NA,NA
"Hairless and angry

Battle of Wakanda (Avengers: Infinity War)

/I wanted to draw this after the Infinity War trail… https://t.co/mlQRqusJZx",FALSE,32,NA,2022-12-02 10:26:00,TRUE,NA,"1598624515864481792",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","K__Hisoka",14,FALSE,FALSE,NA,NA
"Filipino-Canadian stuntwoman Maya Macatumpag, proud of her Pinoy roots.

Read full story here:
#MayaMacatumpag… https://t.co/zXaFbcALdI",FALSE,0,NA,2022-12-02 09:46:04,TRUE,NA,"1598614467335655426",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pikapikaph",0,FALSE,FALSE,NA,NA
"Here's my cover on Alone by @burnaboy 

Please like and share 🔥🤲🏿♥️

#mrsoftofl #burnaboy  #wakanda #burnaboy … https://t.co/pR5gaTNDp9",FALSE,1,NA,2022-12-02 08:59:52,TRUE,NA,"1598602840288755712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MrsoftOFL",0,FALSE,FALSE,NA,NA
"Wakanda Forever, Wakanda NO NEVA! Honey I want my money back and I want @DrStrange to work his magic and give me th… https://t.co/fHcOVDCblY",FALSE,0,NA,2022-12-02 06:23:41,TRUE,NA,"1598563536531226626",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ROYALTY11181977",0,FALSE,FALSE,NA,NA
"RT @amazonbooks: ICYMI the Black Panther premiere is coming! Get excited with the Black Panther #Wakanda Cookbook and others inspired by yo…",FALSE,0,NA,2022-12-02 06:12:25,FALSE,NA,"1598560702180229120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","switycloudss",4,TRUE,FALSE,NA,NA
"RT @youngatheartgh: Our vibrant culture, symbols and stories are a few of the many assets Africa can contribute to the design of Ed-tech pl…",FALSE,0,NA,2022-12-02 05:20:24,FALSE,NA,"1598547612185001985",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MarcyFavoured",5,TRUE,FALSE,NA,NA
"@ayeejuju You were probably cheering because everyone's a Nazi to you if they're outside #Wakanda",FALSE,0,"ayeejuju",2022-12-02 05:03:29,FALSE,"1598427061588496385","1598543350872743937","1538230472299270144","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VeraxSempiterno",0,FALSE,FALSE,NA,NA
"@elonmusk please buy @RottenTomatoes.
Drain the swamp and expose the fraudulent ratings #movies #woke #Wakanda #mcu",FALSE,0,"elonmusk",2022-12-02 04:01:45,FALSE,NA,"1598527818991812608","44196397","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ronmiles2990",0,FALSE,FALSE,NA,NA
"Marvel Black Panther Wakanda ForEver Mens T-Shirt
&gt;&gt;Click here to buy: https://t.co/MGQnS35KvG
#Marvel #Black… https://t.co/SFwsUNq36g",FALSE,0,NA,2022-12-02 03:46:30,TRUE,NA,"1598523981455183872",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","peakstuffstyle",0,FALSE,FALSE,NA,NA
"RT @Shahryar_Sultan: Martin Freeman walks Black Panther Wakanda Forever premiere with girlfriend Rachel Mariam and children Joe and Grace M…",FALSE,0,NA,2022-12-02 03:24:45,FALSE,NA,"1598518505984626688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TeddyBearFor_U",2,TRUE,FALSE,NA,NA
"It's OFFICIAL! Movie Reviews by Dr. B. and Mrs. premiering EPISODE #3 on December 19th! Check out our review of ""WA… https://t.co/F1YcpfxIH6",FALSE,1,NA,2022-12-02 02:25:50,TRUE,NA,"1598503678515847171",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","EricBai73879761",0,FALSE,FALSE,NA,NA
"Well storytelling ain't everyone niche.
They did a good job with her character in #Wakanda anyways https://t.co/tE51FvT27l",FALSE,0,NA,2022-12-02 02:21:06,FALSE,NA,"1598502487681556486",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Graphy190",0,FALSE,FALSE,NA,NA
"""The Black Panther lives!""

#BlackPanther #BlackPantherWakandaForever #WakandaForever #Wakanda #Shuri… https://t.co/4LUiEjmLe5",FALSE,2,NA,2022-12-02 01:16:57,TRUE,NA,"1598486345269510145",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","StephSketches",1,FALSE,FALSE,NA,NA
"RT @ItsmindofJson: Just checking my #BLACKPANTHER outfit for relaease date tom 
#WAKANDAFOREVER 🤣🤣🤣

#wakanda 

HOW I LOOK? https://t.co/Bh…",FALSE,0,NA,2022-12-02 00:46:17,FALSE,NA,"1598478625338449921",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ginko_02",71,TRUE,FALSE,NA,NA
"RT @ItsmindofJson: Just checking my #BLACKPANTHER outfit for relaease date tom 
#WAKANDAFOREVER 🤣🤣🤣

#wakanda 

HOW I LOOK? https://t.co/Bh…",FALSE,0,NA,2022-12-02 00:45:16,FALSE,NA,"1598478371335569410",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sega_cd",71,TRUE,FALSE,NA,NA
"RT @ItsmindofJson: Just checking my #BLACKPANTHER outfit for relaease date tom 
#WAKANDAFOREVER 🤣🤣🤣

#wakanda 

HOW I LOOK? https://t.co/Bh…",FALSE,0,NA,2022-12-02 00:44:24,FALSE,NA,"1598478154062073860",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Alcoholic_Texas",71,TRUE,FALSE,NA,NA
"RT @popular_monstar: Story concept art for Black Panther alternative universe.

Evil genius hacker infiltrates Wakanda's central computer b…",FALSE,0,NA,2022-12-02 00:35:16,FALSE,NA,"1598475852500856832",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","popular_monstar",1,TRUE,FALSE,NA,NA
"Under a flyover studio. First in iloilo 🫶🏼
Location: Ungka, Pavia &amp; Vista DM for reservations #mycitymypride… https://t.co/10gwYa6APJ",FALSE,0,NA,2022-12-02 00:21:00,TRUE,NA,"1598472264458317824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ruleoffourth",0,FALSE,FALSE,NA,NA
"Wakanda forcefield #vfxbreakdown

#vfx #973 #marvel #WakandaForever #wakanda #blackpanther https://t.co/RhToQFYKDS",FALSE,0,NA,2022-12-02 00:10:19,FALSE,NA,"1598469574671867904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wlkreation",0,FALSE,FALSE,NA,NA
"RT @CapComicFans: Part 2 covering #CaptainAmerica's 1st mtg with #BlackPanther in WW2! We review Flags of Our Fathers #3-4 by @reghud &amp; @De…",FALSE,0,NA,2022-12-01 23:57:38,FALSE,NA,"1598466382668173313",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CG_Sonicboom",3,TRUE,FALSE,NA,NA
"RT @youngatheartgh: Our vibrant culture, symbols and stories are a few of the many assets Africa can contribute to the design of Ed-tech pl…",FALSE,0,NA,2022-12-01 23:56:47,FALSE,NA,"1598466167487840257",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","a_agyeiwaah",5,TRUE,FALSE,NA,NA
"#Namor really fucked up. #Nakia killed a foot soldier when rescuing #Shuri from #Talokan &amp; then Namor comes to… https://t.co/GGWwZ6HYgY",FALSE,0,"Wick014",2022-12-01 23:51:32,TRUE,"1598464307997573120","1598464846495981577","244720909","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Wick014",0,FALSE,FALSE,NA,NA
"RT @officialKingIce: Kim K just posted #Snoop wearing our #Wakanda necklace… does this make us a reality star now? Kim K - Ice has a nice r…",FALSE,0,NA,2022-12-01 23:49:05,FALSE,NA,"1598464232173051904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YosefSonic",1,TRUE,FALSE,NA,NA
"Kim K just posted #Snoop wearing our #Wakanda necklace… does this make us a reality star now? Kim K - Ice has a nic… https://t.co/CfeTIfboJl",FALSE,8,NA,2022-12-01 23:41:00,TRUE,NA,"1598462199043100673",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","officialKingIce",1,FALSE,FALSE,NA,NA
"Excited to share the latest addition to my #etsy shop: Nakia Funko Pop: Wakanda Forever https://t.co/1u8mZBOOnx… https://t.co/AS8brNuGj2",FALSE,1,NA,2022-12-01 23:11:37,TRUE,NA,"1598454801213300742",NA,"<a href=""http://www.etsy.com"" rel=""nofollow"">Etsy</a>","ProtectUrHoodie",0,FALSE,FALSE,NA,NA
"RT @ProtectUrHoodie: Excited to share the latest addition to my #etsy shop: Okoye Funko Pop from Wakanda Forever https://t.co/iLq8aHtAfB #b…",FALSE,0,NA,2022-12-01 23:11:27,FALSE,NA,"1598454759400394754",NA,"<a href=""http://www.labnol.org/internet/write-twitter-bot/27902/"" rel=""nofollow"">Lewie</a>","lewieb99test",1,TRUE,FALSE,NA,NA
"Excited to share the latest addition to my #etsy shop: Okoye Funko Pop from Wakanda Forever https://t.co/iLq8aHtAfB… https://t.co/dTElm8wtC9",FALSE,0,NA,2022-12-01 23:09:05,TRUE,NA,"1598454164933279744",NA,"<a href=""http://www.etsy.com"" rel=""nofollow"">Etsy</a>","ProtectUrHoodie",1,FALSE,FALSE,NA,NA
"""""Wakanda food we having for dinner?"""" - made with @NightCafeStudio 

https://t.co/jGLgNA5JIY

#aiart #nightcafe… https://t.co/WeoBsJBQe8",FALSE,3,NA,2022-12-01 22:27:12,TRUE,NA,"1598443623103844363",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mormookiee",0,FALSE,FALSE,NA,NA
"Still trip at how cool the different worlds and realms look in #MarvelStudios #Disney did good. #Asgard #Wakanda #Talo #Talokan",FALSE,0,NA,2022-12-01 21:25:54,FALSE,NA,"1598428200224161793",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Termaneeezy64",0,FALSE,FALSE,NA,NA
"Snack Panther wants to know Wakanda sauce you want with your chicken nuggets

#mrbadjokes #blackpanther #wakanda… https://t.co/fHRQR29TkM",FALSE,0,NA,2022-12-01 20:44:19,TRUE,NA,"1598417733401583636",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mrbadjokes",0,FALSE,FALSE,NA,NA
"Check out our newest Drunk Review on YouTube! 

""Wakanda Forever"" Is Sad, Y'all...
https://t.co/bqdr3WFKNa… https://t.co/x0vzp3Ds8C",FALSE,0,NA,2022-12-01 18:29:26,TRUE,NA,"1598383788756635648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","drunk_banthas",0,FALSE,FALSE,NA,NA
"RT @BscGemsX1000: Wakandafantoken $wft Just launched 🚨 

X10 since launch, x100 incoming 🔥 

CA: 0xFA649987F024b6E78d876B1d82322AE93aD67221…",FALSE,0,NA,2022-12-01 16:40:03,FALSE,NA,"1598356261992816640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ceksebelah1",868,TRUE,FALSE,NA,NA
"RT @youngatheartgh: Our vibrant culture, symbols and stories are a few of the many assets Africa can contribute to the design of Ed-tech pl…",FALSE,0,NA,2022-12-01 16:32:35,FALSE,NA,"1598354382784978953",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AmoasiwaErica",5,TRUE,FALSE,NA,NA
